Trace
Swept SA
A.21.04,N9000B
6160000000,-80.7188034057617
6170000000,-110.421455383301
6180000000,-80.1160278320313
6190000000,-112.399383544922
6200000000,-79.9489364624023
6210000000,-110.961555480957
6220000000,-79.8506927490234
6230000000,-115.179908752441
6240000000,-80.747314453125
6250000000,-109.881141662598
6260000000,-80.8244171142578
6270000000,-109.890060424805
6280000000,-80.6294708251953
6290000000,-109.80712890625
6300000000,-79.8596496582031
6310000000,-107.600631713867
6320000000,-81.6368637084961
6330000000,-114.087989807129
6340000000,-81.2530746459961
6350000000,-111.544578552246
6360000000,-80.1441268920898
6370000000,-110.621826171875
6380000000,-81.1172866821289
6390000000,-109.115852355957
6400000000,-80.8842010498047
6410000000,-111.690780639648
6420000000,-81.1924285888672
6430000000,-113.688934326172
6440000000,-81.5474853515625
6450000000,-107.486747741699
6460000000,-79.2272186279297
6470000000,-107.150382995605
6480000000,-80.0487670898438
6490000000,-113.592788696289
6500000000,-80.0319137573242
6510000000,-111.882621765137
6520000000,-80.9635772705078
6530000000,-114.271591186523
6540000000,-79.6963958740234
6550000000,-108.338737487793
6560000000,-79.3634490966797
6570000000,-113.534294128418
6580000000,-78.7798614501953
6590000000,-110.007263183594
6600000000,-79.8930435180664
6610000000,-107.443206787109
6620000000,-79.3061447143555
6630000000,-107.576698303223
6640000000,-79.7613754272461
6650000000,-110.962028503418
6660000000,-79.8547134399414
6670000000,-108.880020141602
6680000000,-79.756591796875
6690000000,-111.763282775879
6700000000,-80.0014114379883
6710000000,-109.243789672852
6720000000,-79.0917129516602
6730000000,-110.28897857666
6740000000,-79.8118591308594
6750000000,-108.779197692871
6760000000,-79.2228088378906
6770000000,-112.280303955078
6780000000,-80.0286712646484
6790000000,-111.174697875977
6800000000,-78.553352355957
6810000000,-109.245262145996
6820000000,-79.0006942749023
6830000000,-105.870094299316
6840000000,-78.6960906982422
6850000000,-108.220916748047
6860000000,-78.1261825561523
6870000000,-109.985549926758
6880000000,-78.42822265625
6890000000,-109.927238464355
6900000000,-77.4058151245117
6910000000,-106.881492614746
6920000000,-77.3541870117188
6930000000,-105.293533325195
6940000000,-77.282600402832
6950000000,-103.13387298584
6960000000,-77.462532043457
6970000000,-103.627746582031
6980000000,-76.9424667358398
6990000000,-104.117164611816
7000000000,-76.5615615844727
7010000000,-104.669784545898
7020000000,-77.442253112793
7030000000,-105.760177612305
7040000000,-76.8831253051758
7050000000,-105.394264221191
7060000000,-78.7695007324219
7070000000,-106.812927246094
7080000000,-77.130973815918
7090000000,-110.09880065918
7100000000,-77.5026702880859
7110000000,-108.121726989746
7120000000,-76.447395324707
7130000000,-107.032180786133
7140000000,-77.7614135742188
7150000000,-111.851219177246
7160000000,-77.8591918945313
7170000000,-106.513465881348
7180000000,-78.1107788085938
7190000000,-109.942909240723
7200000000,-78.0062637329102
7210000000,-107.153022766113
7220000000,-78.9902572631836
7230000000,-110.025825500488
7240000000,-79.13427734375
7250000000,-107.140205383301
7260000000,-78.8623504638672
7270000000,-110.048210144043
7280000000,-78.5741424560547
7290000000,-111.06990814209
7300000000,-79.3162612915039
7310000000,-107.716438293457
7320000000,-78.1843338012695
7330000000,-107.008995056152
7340000000,-78.9953079223633
7350000000,-110.832496643066
7360000000,-78.9702377319336
7370000000,-104.760643005371
7380000000,-77.0514221191406
7390000000,-109.032241821289
7400000000,-78.3778533935547
7410000000,-108.238426208496
7420000000,-78.8570861816406
7430000000,-107.011558532715
7440000000,-78.6060180664063
7450000000,-104.589996337891
7460000000,-77.3864822387695
7470000000,-105.510627746582
7480000000,-78.356086730957
7490000000,-104.24095916748
7500000000,-77.3991317749023
7510000000,-103.432907104492
7520000000,-77.14599609375
7530000000,-106.855857849121
7540000000,-78.2954635620117
7550000000,-107.834861755371
7560000000,-76.8582000732422
7570000000,-108.065284729004
7580000000,-78.495002746582
7590000000,-112.869644165039
7600000000,-84.0746917724609
7610000000,-117.60432434082
7620000000,-84.3121719360352
7630000000,-112.550468444824
7640000000,-83.4984970092773
7650000000,-114.156707763672
7660000000,-82.9100570678711
7670000000,-109.657325744629
7680000000,-82.2455596923828
7690000000,-115.921516418457
7700000000,-82.3499298095703
7710000000,-111.123420715332
7720000000,-82.1360244750977
7730000000,-110.980255126953
7740000000,-83.9785308837891
7750000000,-112.710723876953
7760000000,-82.6538314819336
7770000000,-110.235237121582
7780000000,-83.7443161010742
7790000000,-111.704093933105
7800000000,-83.2162857055664
7810000000,-112.985916137695
7820000000,-82.6777572631836
7830000000,-111.041946411133
7840000000,-83.6723556518555
7850000000,-109.321556091309
7860000000,-83.8040237426758
7870000000,-112.426719665527
7880000000,-82.8533401489258
7890000000,-110.952911376953
7900000000,-84.3242645263672
7910000000,-109.463516235352
7920000000,-83.6335678100586
7930000000,-112.112174987793
7940000000,-80.9430618286133
7950000000,-110.080558776855
7960000000,-83.7107238769531
