Trace
Swept SA
A.21.04,N9000B
9580000000,-81.2159652709961
9590000000,-112.35018157959
9600000000,-81.192741394043
9610000000,-112.585182189941
9620000000,-80.9986114501953
9630000000,-110.855888366699
9640000000,-81.2158508300781
9650000000,-107.670738220215
9660000000,-81.9280014038086
9670000000,-115.017234802246
9680000000,-80.8529891967773
9690000000,-112.100646972656
9700000000,-81.1259460449219
9710000000,-117.678359985352
9720000000,-80.8961334228516
9730000000,-113.440315246582
9740000000,-80.0477905273438
9750000000,-118.056381225586
9760000000,-81.0833435058594
9770000000,-107.733291625977
9780000000,-80.9278564453125
9790000000,-109.735038757324
9800000000,-80.9960098266602
9810000000,-108.312950134277
9820000000,-80.2953186035156
9830000000,-109.507392883301
9840000000,-80.5258407592773
9850000000,-109.255867004395
9860000000,-79.5629272460938
9870000000,-109.528694152832
9880000000,-80.8112487792969
9890000000,-108.283950805664
9900000000,-81.2421646118164
9910000000,-108.236763000488
9920000000,-80.8357162475586
